episode_id,controller,trajectory_kind,shift_type,shift_intensity,shift_time,unseen,compound_shift,condition_group,rmse,mae,final_position_error,heading_error,success,recovery_time,control_smoothness,control_energy_proxy,peak_error_after_shift,mean_error_after_shift,robustness_score,mean_estimated_uncertainty,peak_estimated_uncertainty,mean_structure_uncertainty,mean_disturbance_uncertainty,mean_correction_gain,post_shift_correction_gain,mean_structure_gain,post_shift_structure_gain,mean_disturbance_gain,post_shift_disturbance_gain
eval_2026_disturbance_burst_mild_00,adaptive_gru_nominal,lane_change,disturbance_burst,mild,4.788805539430317,1,0,hard_unseen_trajectory,0.0792931392788887,0.05595369637012482,0.009904797188937664,0.042577728629112244,1.0,0.34999990463256836,0.14155617356300354,1.793291449546814,0.20271672308444977,0.06879634410142899,0.923769091745761,0.22290608286857605,0.796623945236206,0.25489965081214905,0.2056788206100464,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_00,adaptive_gru_uncertainty,lane_change,disturbance_burst,mild,4.788805539430317,1,0,hard_unseen_trajectory,0.07556042075157166,0.05411985144019127,0.007772375363856554,0.04112330079078674,1.0,0.34999990463256836,0.14847257733345032,1.7776116132736206,0.1604943573474884,0.06519870460033417,0.9272237052883235,0.23957136273384094,0.9554885029792786,0.28578758239746094,0.21468572318553925,0.9485872983932495,0.9287649393081665,0.9989196062088013,0.9988533854484558,0.9485872983932495,0.9287649393081665
eval_2026_disturbance_burst_mild_01,baseline,figure8,disturbance_burst,mild,3.3912257599718183,0,0,in_distribution_single_shift,0.21084541082382202,0.14150993525981903,0.03122493252158165,0.08095665276050568,1.0,0.34999990463256836,0.14897288382053375,4.116696834564209,0.5419952869415283,0.15749725699424744,0.8098992588635792,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_01,adaptive_mlp,figure8,disturbance_burst,mild,3.3912257599718183,0,0,in_distribution_single_shift,0.13316406309604645,0.09802227467298508,0.016870925202965736,0.053137898445129395,1.0,0.34999990463256836,0.16486021876335144,3.8996636867523193,0.33217373490333557,0.0966387614607811,0.8753214723769502,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_01,adaptive_gru_nominal,figure8,disturbance_burst,mild,3.3912257599718183,0,0,in_distribution_single_shift,0.11691627651453018,0.08628179877996445,0.026166792958974838,0.05297394096851349,1.0,0.34999990463256836,0.15863816440105438,3.868748664855957,0.2852014899253845,0.08170949667692184,0.8896596754543203,0.15828534960746765,0.3827330768108368,0.24194550514221191,0.11323758214712143,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_01,adaptive_gru_uncertainty,figure8,disturbance_burst,mild,3.3912257599718183,0,0,in_distribution_single_shift,0.12610988318920135,0.08988991379737854,0.030078662559390068,0.04709121957421303,1.0,0.34999990463256836,0.16027437150478363,3.859877347946167,0.31323856115341187,0.0861780121922493,0.8815179774546571,0.24568794667720795,1.2763638496398926,0.2532304525375366,0.2416265904903412,0.9528904557228088,0.944309413433075,0.9999333024024963,0.9999915957450867,0.9528904557228088,0.944309413433075
eval_2026_disturbance_burst_mild_02,baseline,figure8,disturbance_burst,mild,8.015674391335999,0,0,in_distribution_single_shift,0.18258775770664215,0.12721629440784454,0.06822773814201355,0.06380339711904526,1.0,0.35000038146972656,0.1462138146162033,3.301218032836914,0.4966600239276886,0.24083638191223145,0.8331115287630264,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_02,adaptive_mlp,figure8,disturbance_burst,mild,8.015674391335999,0,0,in_distribution_single_shift,0.10852693766355515,0.08277281373739243,0.06316673010587692,0.04408982768654823,1.0,0.35000038146972656,0.15797635912895203,3.215001344680786,0.2879895567893982,0.1381920576095581,0.8971547272392641,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_02,adaptive_gru_nominal,figure8,disturbance_burst,mild,8.015674391335999,0,0,in_distribution_single_shift,0.0712510421872139,0.06315327435731888,0.0709984079003334,0.03800221160054207,1.0,0.35000038146972656,0.14914029836654663,3.1734118461608887,0.15387850999832153,0.08581992238759995,0.9312280852458095,0.17633946239948273,0.6892058253288269,0.2949274480342865,0.1124843955039978,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_02,adaptive_gru_uncertainty,figure8,disturbance_burst,mild,8.015674391335999,0,0,in_distribution_single_shift,0.09234568476676941,0.07676945626735687,0.05797065421938896,0.04150675982236862,1.0,0.35000038146972656,0.14434590935707092,3.124471664428711,0.2233784943819046,0.1172553300857544,0.9117899031802731,0.18717823922634125,0.6535118818283081,0.3145116865634918,0.11861404031515121,0.9793469309806824,0.9524526596069336,0.9994932413101196,0.9994140863418579,0.9793469309806824,0.9524526596069336
