shift_type,relative_time,error_primary_mean,error_reference_mean,error_gap_mean,disturbance_pred_error_mean,gain_mean,uncertainty_mean,delay_error_mean
disturbance_burst,4.100000000000005,0.07116826471444579,0.06268852750730977,0.008479737207136018,0.002041180434132832,0.995232662482526,0.10098369618645138,-0.003106897907093378
disturbance_burst,4.150000000000005,0.06936239513199867,0.06084639245633239,0.008516002675666282,0.001989974624679409,0.995132873758652,0.10084139899047426,-0.002619996501775137
disturbance_burst,4.200000000000005,0.0678536301570484,0.05938204386152644,0.008471586295521957,0.0018709060805437495,0.9950485492055613,0.10058437980196629,-0.0021802402585963717
disturbance_burst,4.250000000000005,0.0667174215786267,0.05825359081427708,0.008463830764349624,0.001764698717004813,0.9951066230340905,0.09966836675620366,-0.0018162760508904949
disturbance_burst,4.300000000000005,0.06597931044000102,0.05735306607089278,0.008626244369108242,0.0017496534588874527,0.9952644871123761,0.09892061621526652,-0.001549503513594196
disturbance_burst,4.350000000000005,0.06563909920204206,0.056717392279950915,0.008921706922091141,0.0017512703134949519,0.9954524590548516,0.09838769273227496,-0.001279630466012922
disturbance_burst,4.400000000000006,0.06553753317291719,0.05628836556860313,0.00924916760431406,0.001737488727951019,0.9955290421805074,0.09773767819155318,-0.001067975084211805
disturbance_burst,4.4500000000000055,0.06541649260224601,0.05587167061678847,0.009544821985457537,0.0016832813701419987,0.9956646711353596,0.09706796444362792,-0.000904716278903077
disturbance_burst,4.500000000000005,0.06522300899271755,0.05543420515503823,0.009788803837679314,0.0016691863920390716,0.9958703958961728,0.09640982627318531,-0.0008821254737122182
disturbance_burst,4.550000000000005,0.0649542716947434,0.054976309917656827,0.00997796177708657,0.0016525854306979047,0.9960405863892294,0.09624031332505834,-0.0007811392398000185
disturbance_burst,4.600000000000005,0.06458163871593228,0.054470762458669476,0.010110876257262806,0.0016678931964834263,0.9961129415894611,0.09633607548721118,-0.0006985940055200708
disturbance_burst,4.650000000000006,0.06409575452733775,0.05389624648506495,0.0101995080422728,0.001667486001479848,0.9960360643034865,0.0967244258463458,-0.000655119979717929
disturbance_burst,4.7000000000000055,0.06348412514303092,0.053238834576714446,0.010245290566316477,0.0016126339930338449,0.9960892177690305,0.09706432063459564,-0.0007561374399485367
disturbance_burst,4.750000000000005,0.0627641581298601,0.05251697947418641,0.010247178655673685,0.0016128033559654254,0.9960362571681388,0.09733806277748605,-0.0008534499092200321
disturbance_burst,4.800000000000006,0.06191984842448837,0.05170762278947668,0.010212225635011687,0.0016376154145858793,0.9959340788713925,0.09767735376815921,-0.0007490982084895537
